,speed,course,rot,collection_type,PC1,Pc2
24315,11.9,58.0,127.0,1,-2.422818529659162,-0.4404018426303362
24316,11.9,59.6,0.0,1,-0.1790020423054343,-0.4048052870421285
24317,11.9,56.1,0.0,1,-0.1787428525496655,-0.4327437671327598
24318,11.9,57.5,-127.0,1,2.065088445647248,-0.3987436961211595
24319,11.9,56.5,127.0,1,-2.4227074483352613,-0.4523754769548926
24320,11.9,55.4,0.0,1,-0.1786910145985118,-0.4383314631508861
24321,11.9,56.8,0.0,1,-0.1787946905008193,-0.4271560711146338
24322,11.9,55.6,-127.0,1,2.0652291486575227,-0.4139102995989309
24323,11.9,59.2,0.0,1,-0.1789724206190608,-0.4079982561953431
24324,11.9,61.0,0.0,1,-0.1791057182077419,-0.3936298950058757
24325,11.9,58.3,0.0,1,-0.1789057718247203,-0.4151824367900773
24326,11.9,56.9,127.0,1,-2.4227370700216344,-0.4491825078016777
24327,11.9,57.6,0.0,1,-0.1788539338735665,-0.4207701328082037
24328,11.9,57.9,0.0,1,-0.1788761501383466,-0.4183754059432921
24329,11.9,58.7,0.0,1,-0.1789353935110938,-0.4119894676368621
24330,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24331,11.9,56.0,-128.0,2,5.789685968545153,-0.3953033877674509
24332,11.9,59.1,0.0,1,-0.1789650151974674,-0.4087964984836471
24333,11.9,57.0,0.0,1,-0.1788095013440061,-0.425559586538026
24334,11.9,59.0,0.0,1,-0.178957609775874,-0.4095947407719507
24335,11.9,57.8,0.0,1,-0.1788687447167533,-0.4191736482315961
24336,11.9,59.4,0.0,1,-0.1789872314622475,-0.4064017716187358
24337,11.9,58.1,127.0,1,-2.422825935080755,-0.4396036003420326
24338,11.9,59.0,-127.0,1,2.064977364323348,-0.3867700617966028
24339,11.9,58.0,0.0,1,-0.1788835555599401,-0.4175771636549884
24340,11.9,59.0,0.0,1,-0.178957609775874,-0.4095947407719507
24341,11.9,56.3,0.0,1,-0.1787576633928524,-0.4311472825561524
24342,11.9,57.0,0.0,1,-0.1788095013440061,-0.425559586538026
24343,11.9,55.6,0.0,1,-0.1787058254416986,-0.4367349785742787
24344,11.9,57.1,0.0,1,-0.1788169067655995,-0.4247613442497223
24345,11.9,59.3,0.0,1,-0.1789798260406542,-0.4072000139070394
24346,11.9,60.2,-127.0,1,2.0648884992642267,-0.3771911543369579
24347,11.9,55.8,0.0,1,-0.1787206362848854,-0.4351384939976712
24348,11.9,59.2,0.0,1,-0.1789724206190608,-0.4079982561953431
24349,11.9,60.8,0.0,1,-0.1790909073645551,-0.395226379582483
24350,11.9,61.0,127.0,1,-2.4230406923069645,-0.4164545739812234
24351,11.9,58.7,0.0,1,-0.1789353935110938,-0.4119894676368621
24352,11.9,58.3,0.0,1,-0.1789057718247203,-0.4151824367900773
24353,11.9,57.4,127.0,1,-2.4227740971296017,-0.445191296360159
24354,11.9,56.2,0.0,1,-0.1787502579712589,-0.4319455248444561
24355,11.9,58.6,0.0,1,-0.1789279880895004,-0.4127877099251661
24356,11.9,60.8,0.0,1,-0.1790909073645551,-0.395226379582483
24357,11.9,55.9,0.0,1,-0.1787280417064788,-0.4343402517093674
3428,12.0,230.0,-128.0,2,5.776493375995861,1.0234668595295395
3429,12.0,233.0,-128.0,2,5.77627121334806,1.0474141281786522
3430,12.0,238.8,7.0,1,-0.3162611720428934,1.0542155060747884
3431,12.0,229.0,-128.0,2,5.776567430211796,1.0154844366465017
3432,12.0,230.7,10.0,1,-0.3686676708646762,0.9890187150770968
3875,12.5,238.1,-4.0,1,-0.123388556415896,1.1997480789975534
3876,12.5,239.0,-128.0,2,5.774291093168525,1.2444519937191176
7966,11.6,233.6,8.0,1,-0.3323162335365077,0.8932125226075055
8430,12.1,233.0,9.0,1,-0.3514763752144947,1.0373866752382268
8431,12.1,237.0,11.0,1,-0.3871101507254623,1.0689569230069855
8432,12.1,237.0,5.0,1,-0.2810974747837668,1.0700352542971594
8433,12.1,232.7,14.0,1,-0.4397980555677941,1.0340933389648372
8434,12.1,239.3,13.0,1,-0.4226180340693422,1.0869570518745808
8435,12.1,241.0,-128.0,2,5.775371620643802,1.141102176891401
8436,12.1,235.0,-128.0,2,5.775815945939405,1.0932076395931754
8437,12.1,235.6,11.0,1,-0.3870064748231547,1.057781530970733
8920,12.6,237.5,-14.0,1,0.0530365103730372,1.226584509733135
8921,12.6,235.0,-128.0,2,5.774280151055473,1.2423509678354143
13400,11.7,239.2,-3.0,1,-0.138681523562749,0.9697196970996156
13401,11.7,236.8,11.0,1,-0.3858667039751304,0.9480457758365868
13402,11.7,234.3,10.0,1,-0.3680127891116797,0.9282694405106882
13931,12.2,238.5,13.0,1,-0.4228659496733815,1.1103997792165985
13932,12.2,230.0,-128.0,2,5.775879058042288,1.0831241908264349
13933,12.2,240.0,-128.0,2,5.775138515882948,1.1629484196568112
13934,12.2,237.1,8.0,1,-0.3344183771529941,1.1001229965888242
13935,12.2,234.0,-128.0,2,5.775582841178553,1.1150538823585854
13936,12.2,233.9,12.0,1,-0.4048565209564692,1.0738603558363211
13937,12.2,237.0,5.0,1,-0.2814046337605531,1.099863919945607
13938,12.2,233.8,8.0,1,-0.3341739982404123,1.0737810010748
13939,12.2,237.2,0.0,1,-0.1930755479856603,1.1023590139306931
19296,12.3,236.7,-10.0,1,-0.0166578866183204,1.1299936869545792
19297,12.3,237.0,-128.0,2,5.775053519553963,1.1688298166561466
19298,12.3,233.7,-14.0,1,0.054239393323945,1.1067653058322489
19299,12.3,237.0,-128.0,2,5.775053519553963,1.1688298166561466
19300,12.3,231.3,-4.0,1,-0.1222706697939726,1.0858102720960023
19301,12.3,238.9,7.0,1,-0.3171900543948457,1.144499745308436
19302,12.3,234.4,-17.0,1,0.107193893343639,1.1128921674954624
19303,12.3,236.4,8.0,1,-0.3346736981786267,1.124363966219146
19304,12.3,237.6,-13.0,1,0.0362818025581867,1.1377170331944
24369,11.9,238.0,-128.0,2,5.776208101245176,1.0574975769453925
24844,12.4,236.6,8.0,1,-0.3349956679985998,1.1557891164442011
24845,12.4,233.5,-11.0,1,0.0009407072194977,1.1344583212590025
24846,12.4,232.0,-128.0,2,5.775116631656848,1.158746367889406
3443,12.0,236.8,0.0,1,-0.1924316083457141,1.039508713480583
3900,12.5,237.0,-128.0,2,5.774439201600393,1.228487147953042
3901,12.5,237.2,0.0,1,-0.1939970249160191,1.1918450108760368
3902,12.5,238.8,0.0,1,-0.1941155116615134,1.204616887488897
8438,12.1,219.2,0.0,1,-0.1914354131220631,0.9288467363875684
8439,12.1,226.0,0.0,1,-0.1919389817904139,0.983127211992224
8440,12.1,225.4,0.0,1,-0.1918945492608536,0.9783377582624018
8441,12.1,219.0,-128.0,2,5.777000813394347,0.9654888734645736
8442,12.1,223.0,-128.0,2,5.776704596530612,0.997418564996724
8443,12.1,234.7,0.0,1,-0.1925832534690392,1.0525742910746512
8444,12.1,233.1,0.0,1,-0.1924647667235449,1.039802414461791
8445,12.1,233.6,0.0,1,-0.1925017938315119,1.0437936259033098
8446,12.1,234.2,0.0,1,-0.1925462263610722,1.0485830796331324
8447,12.1,234.3,0.0,1,-0.1925536317826656,1.0493813219214363
13940,12.2,225.5,0.0,1,-0.1922091136592332,1.008964666199153
13941,12.2,226.0,0.0,1,-0.1922461407672001,1.012955877640672
13942,12.2,235.1,0.0,1,-0.192920034132199,1.085595925876314
13943,12.2,236.0,0.0,1,-0.4844486189910402,0.980455627824784
13944,12.2,224.2,0.0,1,-0.1921128431785191,0.998587516451204
13945,12.2,233.4,0.0,1,-0.1927941419651113,1.0720258069751505
13946,12.2,226.8,0.0,1,-0.1923053841399473,1.0193418159471022
13947,12.2,222.2,0.0,1,-0.1919647347466512,0.9826226706851288
13948,12.2,222.4,0.0,1,-0.191979545589838,0.9842191552617366
13949,12.2,234.5,0.0,1,-0.4843375376671392,0.9684819935002282
13950,12.2,220.3,0.0,1,-0.1918240317363767,0.967456067207358
13951,12.2,222.5,0.0,1,-0.1919869510114314,0.9850173975500406
13952,12.2,224.1,0.0,1,-0.1921054377569257,0.9977892741629004
13953,12.2,235.3,0.0,1,-0.1929348449753858,1.0871924104529218
13954,12.2,221.2,0.0,1,-0.1918906805307173,0.9746402478020914
13955,12.2,234.0,0.0,1,-0.4843005105591722,0.9644907820587094
13956,12.2,221.1,0.0,1,-0.1918832751091239,0.9738420055137876
13957,12.2,232.7,0.0,1,-0.4842042400784582,0.9541136323107602
13958,12.2,235.2,0.0,1,-0.4843893756182931,0.9740696895183544
13959,12.2,234.5,0.0,1,-0.4843375376671392,0.9684819935002282
13960,12.2,235.2,0.0,1,-0.1929274395537924,1.086394168164618
13961,12.2,225.0,0.0,1,-0.1921720865512662,1.004973454757634
13962,12.2,226.9,0.0,1,-0.1923127895615407,1.020140058235406
13963,12.2,234.4,0.0,1,-0.1928681961810452,1.0800082298581877
13964,12.2,233.7,0.0,1,-0.484278294294392,0.9620960551937976
13965,12.2,234.0,0.0,1,-0.1928385744946717,1.0768152607049726
13966,12.2,232.7,0.0,1,-0.4842042400784582,0.9541136323107602
13967,12.2,234.4,0.0,1,-0.1928681961810452,1.0800082298581877
13968,12.2,235.3,0.0,1,-0.1929348449753858,1.0871924104529218
13969,12.2,221.0,0.0,1,-0.1918758696875305,0.973043763225484
13970,12.2,233.6,0.0,1,-0.1928089528082981,1.0736222915517577
13971,12.2,224.6,0.0,1,-0.1921424648648926,1.0017804856044192
19305,12.3,225.1,0.0,1,-0.1924866509496459,1.0356003626943864
19306,12.3,225.6,0.0,1,-0.1925236780576129,1.039591574135905
19307,12.3,225.0,-128.0,2,5.775942170145172,1.0730407420596952
19308,12.3,227.3,0.0,1,-0.1926495702247006,1.053161693037069
19309,12.3,235.7,0.0,1,-0.1932716256385456,1.120214045254585
19310,12.3,226.2,0.0,1,-0.1925681105871732,1.0443810278657275
19311,12.3,238.4,0.0,1,-0.1934715720215673,1.1417665870387863
19312,12.3,228.9,0.0,1,-0.4842299930346955,0.9536090910036656
19313,12.3,220.3,0.0,1,-0.192131190713163,0.997284732855806
19314,12.3,236.5,0.0,1,-0.4847928050757933,1.0142755049147514
19315,12.3,224.5,0.0,1,-0.1924422184200855,1.0308109089645638
19316,12.3,234.8,0.0,1,-0.1932049768442051,1.113029864659851
19317,12.3,235.7,0.0,1,-0.1932716256385456,1.120214045254585
19318,12.3,238.3,0.0,1,-0.4849261026644745,1.02864386610422
19319,12.3,225.1,0.0,1,-0.1924866509496459,1.0356003626943864
19320,12.3,235.0,-128.0,2,5.775201627985832,1.1528649708900711
19321,12.3,223.2,0.0,1,-0.1923459479393714,1.020433759216615
19322,12.3,220.2,0.0,1,-0.1921237852915696,0.9964864905675024
19323,12.3,227.3,0.0,1,-0.1926495702247006,1.053161693037069
19324,12.3,233.1,0.0,1,-0.1930790846771174,1.099459745758687
19325,12.3,237.6,0.0,1,-0.1934123286488201,1.1353806487323563
19326,12.3,224.3,0.0,1,-0.1924274075768988,1.0292144243879566
19327,12.3,236.2,0.0,1,-0.1933086527465126,1.1242052566961038
19328,12.3,239.6,0.0,1,-0.4850223731451886,1.0390210158521678
19329,12.3,240.6,0.0,1,-0.1936344912966219,1.159327917381469
19330,12.3,239.3,0.0,1,-0.1935382208159078,1.1489507676335202
19331,12.3,235.6,0.0,1,-0.1932642202169522,1.1194158029662815
19332,12.3,226.4,0.0,1,-0.19258292143036,1.0459775124423354
19333,12.3,237.0,0.0,1,-0.1933678961192598,1.1305911950025338
19334,12.3,222.6,0.0,1,-0.192301515409811,1.0156443054867923
19335,12.3,226.1,0.0,1,-0.1925607051655798,1.043582785577424
19336,12.3,237.0,0.0,1,-0.4848298321837603,1.0182667163562706
19337,12.3,233.1,0.0,1,-0.1930790846771174,1.099459745758687
19338,12.3,227.6,0.0,1,-0.1926717864894807,1.0555564199019802
19339,12.3,236.1,0.0,1,-0.4847631833894198,1.0110825357615367
19340,12.3,238.0,-128.0,2,5.77497946533803,1.176812239539184
19341,12.3,237.5,0.0,1,-0.4848668592917273,1.0222579277977888
19342,12.3,238.6,0.0,1,-0.1934863828647541,1.143363071615394
19343,12.3,233.2,0.0,1,-0.1930864900987108,1.100257988046991
19344,12.3,225.6,0.0,1,-0.1925236780576129,1.039591574135905
19345,12.3,227.4,0.0,1,-0.192656975646294,1.0539599353253728
19346,12.3,227.6,0.0,1,-0.1926717864894807,1.0555564199019802
24396,11.9,220.0,-128.0,2,5.777541077131987,0.913813965050716
24397,11.9,218.9,0.0,1,-0.482260814968211,0.7544701995794982
24855,12.4,225.4,0.0,1,-0.1928160261912124,1.0678237552077456
24856,12.4,225.8,0.0,1,-0.192845647877586,1.0710167243609607
24857,12.4,238.8,0.0,1,-0.1938083526847271,1.1747882218404495
24858,12.4,227.1,0.0,1,-0.1929419183583,1.081393874108909
24859,12.4,236.2,0.0,1,-0.1936158117232989,1.1540339223445517
24860,12.4,237.4,0.0,1,-0.1937046767824196,1.1636128298041968
24861,12.4,238.2,0.0,1,-0.4852258562196673,1.0576742894643627
24862,12.4,225.4,0.0,1,-0.1928160261912124,1.0678237552077456
24863,12.4,237.0,-128.0,2,5.774746360577179,1.1986584823045945
24864,12.4,223.3,0.0,1,-0.192660512337751,1.0510606671533669
24865,12.4,235.2,0.0,1,-0.1935417575073649,1.146051499461514
24866,12.4,234.2,0.0,1,-0.193467703291431,1.1380690765784762
24867,12.4,237.1,0.0,1,-0.1936824605176394,1.1612181029392852
24868,12.4,225.3,0.0,1,-0.192808620769619,1.0670255129194417
24869,12.4,239.7,0.0,1,-0.1938750014790676,1.1819724024351832
24870,12.4,239.0,-128.0,2,5.774598252145311,1.2146233280706695
24871,12.4,236.7,0.0,1,-0.1936528388312659,1.15802513378607
24872,12.4,235.7,0.0,1,-0.4850407206798326,1.0377182322567693
3445,12.0,231.8,0.0,1,-0.1920613372660445,0.9995965990653948
8449,12.1,235.2,0.0,1,-0.1926202805770061,1.05656550251617
8450,12.1,231.5,0.0,1,-0.1923462799780506,1.0270305378489308
8451,12.1,231.4,0.0,1,-0.1923388745564572,1.0262322955606276
8452,12.1,237.5,0.0,1,-0.1927906052736542,1.0749250751471566
8453,12.1,234.4,0.0,1,-0.192561037204259,1.0501795642097402
8454,12.1,233.5,0.0,1,-0.1924943884099184,1.0429953836150063
8455,12.1,232.0,0.0,1,-0.1923833070860175,1.0310217492904497
8456,12.1,231.5,0.0,1,-0.1923462799780506,1.0270305378489308
13438,11.7,234.8,0.0,1,-0.1913620229834875,0.9340578707691636
13974,12.2,232.9,0.0,1,-0.1927571148571443,1.0680345955336314
13975,12.2,234.0,0.0,1,-0.1928385744946717,1.0768152607049726
18763,11.8,234.7,0.0,1,-0.1916617765386804,0.963088294129308
3448,12.0,231.1,0.0,1,-0.1920094993148907,0.9940089030472682
3449,12.0,234.4,0.0,1,-0.1922538782274727,1.0203508985612924
3450,12.0,231.8,0.0,1,-0.1920613372660445,0.9995965990653948
3904,12.5,233.9,0.0,1,-0.1937526460034371,1.165503015362013
3905,12.5,235.6,0.0,1,-0.1938785381705248,1.1790731342631766
3906,12.5,233.6,0.0,1,-0.1937304297386569,1.1631082884971016
3907,12.5,235.0,0.0,1,-0.1938341056409644,1.1742836805333543
3908,12.5,230.3,0.0,1,-0.1934860508260749,1.1367662929830775
3909,12.5,237.4,0.0,1,-0.194011835759206,1.1934414954526449
3910,12.5,234.4,0.0,1,-0.1937896731114041,1.1694942268035315
3911,12.5,236.5,0.0,1,-0.1939451869648653,1.1862573148579103
3912,12.5,232.0,0.0,1,-0.1936119429931626,1.1503364118842414
3913,12.5,234.3,127.0,1,-2.437717241789032,1.14587130553988
3914,12.5,230.2,0.0,1,-0.1934786454044816,1.1359680506947736
3915,12.5,231.4,0.0,1,-0.1935675104636022,1.1455469581544189
3916,12.5,229.7,0.0,1,-0.1934416182965146,1.1319768392532543
3917,12.5,230.4,0.0,1,-0.1934934562476683,1.1375645352713812
3918,12.5,231.8,0.0,1,-0.1935971321499759,1.148739927307634
3919,12.5,233.6,0.0,1,-0.1937304297386569,1.1631082884971016
3920,12.5,230.3,0.0,1,-0.1934860508260749,1.1367662929830775
3921,12.5,232.6,0.0,1,-0.193656375522723,1.1551258656140642
3922,12.5,232.9,0.0,1,-0.1936785917875032,1.1575205924789755
3923,12.5,232.7,0.0,1,-0.1936637809443163,1.1559241079023677
3924,12.5,234.2,0.0,1,-0.1937748622682173,1.167897742226924
3925,12.5,235.3,0.0,1,-0.1938563219057446,1.176678407398266
3926,12.5,232.1,0.0,1,-0.193619348414756,1.151134654172545
3927,12.5,230.9,0.0,1,-0.1935304833556353,1.1415557467129005
3928,12.5,232.8,0.0,1,-0.1936711863659098,1.1567223501906716
3929,12.5,234.1,0.0,1,-0.1937674568466239,1.1670994999386202
3930,12.5,232.4,0.0,1,-0.1936415646795362,1.1535293810374565
3931,12.5,234.0,-127.0,1,2.050174922674191,1.1891259366256648
3932,12.5,230.2,0.0,1,-0.1934786454044816,1.1359680506947736
3933,12.5,234.0,0.0,1,-0.1937600514250305,1.166301257650317
3934,12.5,232.7,0.0,1,-0.1936637809443163,1.1559241079023677
3935,12.5,232.2,0.0,1,-0.1936267538363494,1.151932896460849
3936,12.5,233.1,-127.0,1,2.050241571468532,1.1819417560309304
3937,12.5,235.1,0.0,1,-0.1938415110625579,1.1750819228216578
3938,12.5,233.0,0.0,1,-0.1936859972090965,1.158318834767279
3939,12.5,233.1,0.0,1,-0.1936934026306899,1.159117077055583
3940,12.5,235.1,0.0,1,-0.1938415110625579,1.1750819228216578
3941,12.5,232.7,0.0,1,-0.1936637809443163,1.1559241079023677
3942,12.5,232.6,-127.0,1,2.0502785985764977,1.1779505445894118
3943,12.5,233.6,0.0,1,-0.1937304297386569,1.1631082884971016
3944,12.5,235.8,0.0,1,-0.1938933490137116,1.1806696188397847
3945,12.5,230.8,0.0,1,-0.1935230779340419,1.1407575044245966
3946,12.5,231.3,0.0,1,-0.1935601050420089,1.1447487158661152
3947,12.5,232.9,0.0,1,-0.1936785917875032,1.1575205924789755
3948,12.5,232.2,-127.0,1,2.050308220262872,1.1747575754361967
3949,12.5,234.2,0.0,1,-0.1937748622682173,1.167897742226924
3950,12.5,232.6,0.0,1,-0.193656375522723,1.1551258656140642
3951,12.5,231.0,0.0,1,-0.1935378887772287,1.142353989001204
3952,12.5,234.0,0.0,1,-0.1937600514250305,1.166301257650317
3953,12.5,230.5,0.0,1,-0.1935008616692617,1.138362777559685
3954,12.5,232.3,127.0,1,-2.437569133357165,1.1299064597738049
3955,12.5,230.0,-128.0,2,5.774957581111931,1.172610187771779
3956,12.5,233.6,0.0,1,-0.1937304297386569,1.1631082884971016
3957,12.5,234.1,0.0,1,-0.1937674568466239,1.1670994999386202
3958,12.5,233.4,0.0,1,-0.1937156188954701,1.1615118039204944
3959,12.5,233.9,0.0,1,-0.1937526460034371,1.165503015362013
3960,12.5,230.3,0.0,1,-0.1934860508260749,1.1367662929830775
3961,12.5,232.4,0.0,1,-0.4851035007440369,1.041204902391193
8457,12.1,233.4,-127.0,1,2.0514479911108965,1.0650218203020505
8458,12.1,236.0,-128.0,2,5.775741891723469,1.101190062476213
8459,12.1,232.9,0.0,1,-0.192449955880358,1.0382059298851836
8460,12.1,234.6,0.0,1,-0.1925758480474458,1.0517760487863477
8461,12.1,233.6,0.0,1,-0.1925017938315119,1.0437936259033098
8462,12.1,232.9,0.0,1,-0.192449955880358,1.0382059298851836
8463,12.1,230.7,0.0,1,-0.1922870366053035,1.0206445995425009
8464,12.1,233.5,0.0,1,-0.1924943884099184,1.0429953836150063
8465,12.1,233.1,0.0,1,-0.1924647667235449,1.039802414461791
8466,12.1,235.5,0.0,1,-0.1926424968417863,1.0589602293810814
8467,12.1,235.6,0.0,1,-0.1926499022633797,1.0597584716693853
8468,12.1,234.6,0.0,1,-0.1925758480474458,1.0517760487863477
8469,12.1,234.0,0.0,1,-0.1925314155178854,1.0469865950565251
8470,12.1,234.2,127.0,1,-2.4364812004602934,1.0257584006577845
8471,12.1,234.8,0.0,1,-0.1925906588906325,1.053372533362955
8472,12.1,234.8,0.0,1,-0.1925906588906325,1.053372533362955
8473,12.1,233.8,0.0,1,-0.1925166046746986,1.0453901104799177
8474,12.1,235.2,0.0,1,-0.1926202805770061,1.05656550251617
8475,12.1,231.3,127.0,1,-2.4362664432340853,1.002609374296976
8476,12.1,234.4,0.0,1,-0.192561037204259,1.0501795642097402
8477,12.1,233.2,0.0,1,-0.1924721721451382,1.0406006567500947
8478,12.1,233.4,-127.0,1,2.0514479911108965,1.0650218203020505
8479,12.1,234.9,0.0,1,-0.1925980643122259,1.0541707756512588
8480,12.1,235.9,-127.0,1,2.051262855571061,1.0849778775096444
8481,12.1,234.9,0.0,1,-0.1925980643122259,1.0541707756512588
8482,12.1,230.7,0.0,1,-0.1922870366053035,1.0206445995425009
8483,12.1,232.5,0.0,1,-0.4838822702584851,0.9226884820857052
8949,12.6,232.1,0.0,1,-0.1939265073915423,1.1809633198209928
8950,12.6,234.0,0.0,1,-0.1940672104018168,1.1961299232987646
8951,12.6,232.6,0.0,1,-0.1939635344995092,1.1849545312625118
8952,12.6,231.2,0.0,1,-0.1938598585972017,1.173779139226259
8953,12.6,233.6,0.0,1,-0.1940375887154433,1.1929369541455497
8954,12.6,232.5,0.0,1,-0.1939561290779159,1.184156288974208
8955,12.6,233.9,0.0,1,-0.1940598049802234,1.1953316810104608
8956,12.6,234.2,0.0,1,-0.1940820212450036,1.1977264078753718
8957,12.6,232.0,0.0,1,-0.1939191019699489,1.180165077532689
8958,12.6,234.2,0.0,1,-0.1940820212450036,1.1977264078753718
8959,12.6,232.8,0.0,1,-0.1939783453426961,1.1865510158391197
8960,12.6,232.0,0.0,1,-0.1939191019699489,1.180165077532689
8961,12.6,233.8,0.0,1,-0.19405239955863,1.1945334387221571
8962,12.6,232.7,0.0,1,-0.1939709399211027,1.1857527735508155
8963,12.6,231.3,0.0,1,-0.1938672640187951,1.174577381514563
8964,12.6,232.7,0.0,1,-0.4854328759856032,1.0734282949045515
8965,12.6,233.9,0.0,1,-0.1940598049802234,1.1953316810104608
8966,12.6,232.9,0.0,1,-0.1939857507642894,1.1873492581274234
8967,12.6,232.9,0.0,1,-0.1939857507642894,1.1873492581274234
8968,12.6,232.3,0.0,1,-0.1939413182347291,1.1825598043976009
8969,12.6,234.7,0.0,1,-0.1941190483529705,1.2017176193168908
8970,12.6,231.2,0.0,1,-0.1938598585972017,1.173779139226259
8971,12.6,233.4,0.0,1,-0.1940227778722564,1.191340469568942
8972,12.6,232.4,0.0,1,-0.1939487236563225,1.1833580466859044
8973,12.6,231.9,0.0,1,-0.1939116965483555,1.1793668352443858
8974,12.6,234.9,0.0,1,-0.1941338591961573,1.2033141038934985
8975,12.6,231.0,-128.0,2,5.7745763679192095,1.2104212763032642
8976,12.6,233.7,0.0,1,-0.1940449941370366,1.1937351964338532
8977,12.6,234.7,0.0,1,-0.1941190483529705,1.2017176193168908
8978,12.6,232.9,0.0,1,-0.1939857507642894,1.1873492581274234
8979,12.6,233.0,0.0,1,-0.4854550922503835,1.075823021769463
8980,12.6,231.7,0.0,1,-0.1938968857051687,1.177770350667778
8981,12.6,235.1,-127.0,1,2.049786304059877,1.2277352674454538
8982,12.6,233.8,0.0,1,-0.19405239955863,1.1945334387221571
8983,12.6,234.0,0.0,1,-0.1940672104018168,1.1961299232987646
8984,12.6,231.7,0.0,1,-0.1938968857051687,1.177770350667778
8985,12.6,233.5,0.0,1,-0.1940301832938498,1.192138711857246
8986,12.6,234.0,0.0,1,-0.4855291464663174,1.0838054446525012
8987,12.6,231.1,0.0,1,-0.1938524531756084,1.1729808969379552
8988,12.6,235.1,0.0,1,-0.1941486700393441,1.2049105884701057
8989,12.6,233.0,0.0,1,-0.1939931561858828,1.188147500415727
8990,12.6,233.6,0.0,1,-0.1940375887154433,1.1929369541455497
8991,12.6,232.7,0.0,1,-0.1939709399211027,1.1857527735508155
8992,12.6,231.0,0.0,1,-0.1938450477540149,1.1721826546496517
13976,12.2,230.3,0.0,1,-0.1925645738957162,1.047280296037734
13977,12.2,233.2,0.0,1,-0.1927793311219245,1.0704293223985426
13978,12.2,232.1,0.0,1,-0.1926978714843971,1.0616486572272013
13979,12.2,235.6,0.0,1,-0.1929570612401659,1.089587137317833
13980,12.2,234.5,0.0,1,-0.1928756016026387,1.0808064721464918
13981,12.2,236.0,-128.0,2,5.775434732746684,1.1310187281246606
13982,12.2,232.4,0.0,1,-0.1927200877491774,1.0640433840921126
13983,12.2,233.8,-127.0,1,2.0511112104477367,1.098043455103713
13984,12.2,235.2,0.0,1,-0.1929274395537924,1.086394168164618
